,compound,neg,neu,pos,tweet_text
1082,0.6103,0.0,0.834,0.166,RT @ourdailyplanet: Yay #MayorPete! Way to make #climatechange a central part of your opening speech at the #DemocraticDebate! We have 12 y…
1083,0.6652,0.0,0.794,0.206,"RT @BirgitLamm: Germany's share of global CO2 emissions is only 2.2%, but despite of this we need to continue working for a better environm…"
1084,0.7351,0.0,0.714,0.286,"RT @PaulEDawson: “This is urgent, and to think we have time is such a privileged and removed-from-reality attitude,”

I agree with AOC, it'…"
1085,0.0,0.0,1.0,0.0,RT @zazacartoons: #climatechange https://t.co/OZ6rn4Sixk
1086,0.0,0.0,1.0,0.0,"RT @friends_earth: Government's own advisers, the Committee on #ClimateChange, say tree planting needs to happen MUCH faster.

""The CCC rec…"
1087,-0.3818,0.133,0.867,0.0,"RT @JamaMusse: Ethiopians planted 353 million trees in 12 hours to fight deforestation and climate change.
#ClimateChange #BetterHornOfAfri…"
1088,-0.7345,0.228,0.772,0.0,#GlobalWarming is going to prove that Hell exists for our human race in the Here and Now!  I do feel sorry for the… https://t.co/qsgffwfiFM
1089,0.7269,0.0,0.728,0.272,"RT @jessphoenix2018: How to solve #climatechange: innovate, create, use sustainable &amp; green tech here in the US. I've been saying this for…"
1090,-0.3818,0.148,0.852,0.0,"Ethiopians planted 353 million trees in 12 hours to fight deforestation and climate change.
#ClimateChange… https://t.co/RY3OPvGwnS"
1091,0.7351,0.0,0.714,0.286,"RT @PaulEDawson: “This is urgent, and to think we have time is such a privileged and removed-from-reality attitude,”

I agree with AOC, it'…"
1092,-0.6908,0.226,0.774,0.0,"RT @RnfrstAlliance: Fighting for our planet is hard work, and we all need to take time to recharge now and then. Set aside your stress abou…"
1093,-0.2732,0.184,0.712,0.105,"RT @GeraldKutney: Prince Charles: ""All of a sudden, and with a barrage of sheer intimidation, we are told by powerful groups of deniers tha…"
1094,0.0,0.0,1.0,0.0,"RT @PaulEDawson: Time to walk the walk not just talk the talk!

The UK, France, Canada and Ireland have all formally recognised a climate c…"
1095,0.2023,0.128,0.714,0.158,"RT @courtghoward: #Climatechange is the biggest health threat of the 21st century, &amp; #PricingPollution is the best single treatment in our…"
1096,0.8118,0.0,0.655,0.345,@realDonaldTrump Make straightpiped diesels great again! Repeal clean air act n replace with common sense laws!… https://t.co/DZQXuMlssL
1097,0.7351,0.0,0.714,0.286,"RT @PaulEDawson: “This is urgent, and to think we have time is such a privileged and removed-from-reality attitude,”

I agree with AOC, it'…"
1098,0.4019,0.0,0.85,0.15,"RT @CJAOurPower: That's right and it sounds like a good plan @ewarren, but will we see you tomorrow morning? Will you #Visit48217, the most…"
1099,0.7351,0.0,0.714,0.286,"RT @PaulEDawson: “This is urgent, and to think we have time is such a privileged and removed-from-reality attitude,”

I agree with AOC, it'…"
1100,0.5994,0.0,0.766,0.234,RT @AusRangeSoc: .@BushHeritageAus bold experiment aims to increase genetic diversity and #climate resilience in #eucalypt #woodlands on it…
1101,-0.3818,0.106,0.894,0.0,RT @AJEnglish: Ethiopians plant more than 350 million 🌳 in a single day as part of a #GreenLegacy campaign to fight deforestation and #Clim…
1102,0.0,0.0,1.0,0.0,"Ethiopia plants 350 million trees in a day 

If you do this for another 300 days, the target of 1 Trillion trees co… https://t.co/A1ZOooxyW1"
1103,0.0,0.0,1.0,0.0,"#climatechange 
#Hypocrisy
#Democrats

https://t.co/qAbp0MURhK"
1104,0.7351,0.0,0.714,0.286,"RT @PaulEDawson: “This is urgent, and to think we have time is such a privileged and removed-from-reality attitude,”

I agree with AOC, it'…"
1105,-0.6249,0.24,0.76,0.0,#ClimateChange #GlobalWarming #Environment #Health --&gt; Climate crisis already causing deaths and childhood stunting… https://t.co/dcktUdwkR6
1106,-0.296,0.175,0.746,0.079,"RT @HouseForeign: Trump censorship, in the words of the censored.

When will the #GOP admit that obstructing science, denying #ClimateChang…"
1107,0.0,0.0,1.0,0.0,"RT @UbuntuDotNews: Taiwan, US mount air pollution control initia... - https://t.co/cl00FCcm6P

#climatecrisis #climatechange #globalwarming…"
1108,0.3182,0.0,0.897,0.103,"RT @PaulEDawson: A mere 100 companies are responsible for 71 percent of global climate emissions.

These people are locking you and everyth…"
1109,-0.3612,0.152,0.848,0.0,"The Ludicrous Gulf Between Our #ClimateChange Goals and Reality, In One Chart
https://t.co/GUQpvWDG30 #ActOnClimate https://t.co/Z8B5hcudbX"
1110,-0.5574,0.223,0.777,0.0,"RT @ProfStrachan: Shocking State of Affairs

""The White House Blocks Report on #ClimateChange and #NationalSecurity"" 

""Politics intruded o…"
1111,0.5737,0.0,0.801,0.199,RT @YYCSocialist: . @jkenney won’t do anything meaningful about #ClimateChange but this well organized YYC group is making an impact in Cal…
1112,0.0,0.0,1.0,0.0,"RT @pattrn: In just 12 hours, #Ethiopia planted 350 million trees around the country, setting a world record. The effort is part of the cou…"
1113,-0.25,0.111,0.889,0.0,"RT @PaulEDawson: “I find it hard to exaggerate the peril,”

“This is the new extinction and we are half way through it. We are in terrible,…"
1114,0.5859,0.0,0.758,0.242,"@CMOTamilNadu
#8laneproject
#climatechange
#TamilNadu
This is what happen if your dream project comes true along wi… https://t.co/cddMQ97mQk"
1115,0.0,0.0,1.0,0.0,"RT @WomenintheWorld: 16-year-old Greta Thunberg famously refuses to fly because of its carbon impact, but she has found an emission-free wa…"
1116,0.0516,0.0,0.934,0.066,RT @unpoetaloco: This is speculative fiction but we may see it in our lifetime. @albertochimal @worldlittoday #ClimateCrisis https://t.co/5…
1117,0.0,0.0,1.0,0.0,"""Trees are sanctuaries. Whoever knows how to listen to them, can learn the truth"". ~H.Hesse https://t.co/Mj2DeG1bzs… https://t.co/tctlZIbrxq"
1118,0.2023,0.128,0.714,0.158,"RT @courtghoward: #Climatechange is the biggest health threat of the 21st century, &amp; #PricingPollution is the best single treatment in our…"
1119,0.0,0.0,1.0,0.0,"RT @SFdirewolf: Yup! #ClimateChange is a disability issue 

Check out this piece by @sesmith 
https://t.co/hjckifKNKM

And this project by…"
1120,-0.3612,0.128,0.872,0.0,".@NatGeo covers the adverse consequences of the thinning of the Sundarbans, the world's largest mangrove forest, du… https://t.co/4nWcDHohdT"
1121,0.4404,0.0,0.884,0.116,"RT @AdilNajam: Stay safe #Karachi

Time to say, again, that #Water💦 is not just about Dams or Drought. Its everything. 

Not every raindrop…"
1122,0.0,0.0,1.0,0.0,"RT @ClimateReality: Finally, the world is waking up to the #ClimateCrisis.  

https://t.co/eM7rGVr5n2 https://t.co/GMC6eKthVD"
1123,0.5737,0.0,0.772,0.228,. @jkenney won’t do anything meaningful about #ClimateChange but this well organized YYC group is making an impact… https://t.co/wAd9uofsKM
1124,0.4404,0.0,0.868,0.132,Succinct and useful thread on where all those #climatechange numbers at the #DemDebate tonight came from and what t… https://t.co/OAkUWzHUqf
1125,0.2263,0.0,0.913,0.087,"RT @Greenpeace: As Earth continues to warm, disease-carrying mosquitoes could migrate to new regions around the world. They will become ano…"
1126,-0.5267,0.139,0.861,0.0,RT @PaulEDawson: “We’ve identified a threat to groundwater across the U.S. from the mismanagement of coal ash at almost every plant in the…
1127,0.0,0.0,1.0,0.0,"RT @Nahanni_: @MelanieBergma18 @ForgeRat @xr_cambridge @ClimateHuman "". In the case of particularly climate-damaging methane, agriculture i…"
1128,0.4497,0.0,0.866,0.134,"RT @Bruegel_org: #EU #greenhousegas emissions have decreased in all sectors but transport, which has had a 20% increase. Transport is a key…"
1129,0.0,0.0,1.0,0.0,"Democratic candidates clash over how to address #climatechange: LA Times https://t.co/ckXyys9RXG

MORE w/ EcoSearch… https://t.co/HuYF0oYV5V"
1130,0.4939,0.0,0.833,0.167,"RT @ColeSayers: Climate change: 12 years to save the planet? Make that 18 months #ClimateCrisis #ClimateEmergency 

https://t.co/QXaw9aLIzi"
1131,-0.8852,0.46,0.54,0.0,Absolutely IRRESPONSIBLE from her parents! This trip can go REALLY WRONG! #ClimateHoax https://t.co/uXjQOWLfKZ
1132,0.0516,0.104,0.783,0.113,"RT @350: ⚠️ BREAKING: Pacific Island leaders declare a #ClimateCrisis. 

""This declaration makes clear that the current scale of the climat…"
1133,0.0,0.0,1.0,0.0,"RT @_JULIO16ANDRES_: Una triste realidad que estamos haciéndola más cercana 😕.... mi propuesta para #novayamosamarte .
.
🦊🐻🐼🐨🦁
#globalwarmi…"
1134,-0.34,0.103,0.897,0.0,RT @MarkRuffalo: It’s incredible that we have the power to combat #climatechange and minimize the use of fossil fuels ♻️ https://t.co/A7SYd…
1135,0.0,0.0,1.0,0.0,"RT @WomenintheWorld: 16-year-old Greta Thunberg famously refuses to fly because of its carbon impact, but she has found an emission-free wa…"
1136,0.7351,0.0,0.745,0.255,"RT @SoStarMusic: #Climatechange: UK's 10 warmest years all occurred since 2002

The top 10 warmest years on record in the #UK have all occu…"
1137,0.0258,0.0,0.961,0.039,RT @DRajesh_UG4PH: The UK will have to plant 1.5 billion trees if it is to meet its pledge to reach net zero #emissions by 2050 –&amp; this nee…
1138,-0.3595,0.098,0.902,0.0,"RT @Speak535: India has trains and a station that run on solar power!

Saves the company in electric bills and cuts each coach's carbon foo…"
1139,0.0516,0.104,0.783,0.113,"RT @350: ⚠️ BREAKING: Pacific Island leaders declare a #ClimateCrisis. 

""This declaration makes clear that the current scale of the climat…"
1140,0.8402,0.0,0.615,0.385,RT @InitiativeSmart: It was such an amazing day. Engaging with young people in matters of #ClimateChange and smart Agriculture #ourcity2030…
1141,0.0,0.0,1.0,0.0,"RT @annemariayritys: Why is The Amount of Climate Refugees on The Rise? Learn more at: https://t.co/5vxitViDf2
#climatecrisis #actonclimate…"
1142,-0.296,0.175,0.746,0.079,"RT @HouseForeign: Trump censorship, in the words of the censored.

When will the #GOP admit that obstructing science, denying #ClimateChang…"
1143,-0.2732,0.184,0.712,0.105,"RT @GeraldKutney: Prince Charles: ""All of a sudden, and with a barrage of sheer intimidation, we are told by powerful groups of deniers tha…"
1144,0.0,0.0,1.0,0.0,"More details on #climatechange, campaign finance reform, labor rights, education. #DemDebate https://t.co/9GhgPf5AWN"
1145,0.0,0.0,1.0,0.0,"RT @GeraldKutney: ""a call for a “Green New Deal,” which has become a rallying point for young activists"" - https://t.co/bpZz6Fskv8 - #clima…"
1146,0.0772,0.0,0.933,0.067,"RT @XRCardiff: This is not a drill it’s a #ClimateEmergency #WFGAct

@WelshGovernment &amp; Local Authority Pension Funds around #Wales still i…"
1147,-0.0516,0.07,0.93,0.0,"@SenGillibrand TBH, the #climatecrisis is of far more concern than paid leave and birth control. 

@SenKamalaHarris… https://t.co/T3CMU2v7Vs"
1148,0.2732,0.045,0.868,0.087,RT @PaulEDawson: It takes about 200 years for CO₂ to leave the atmosphere and the USA is responsible for more than any other single country…
1149,0.0,0.0,1.0,0.0,"RT @WestenderNews: Have you read the news today? #ExtinctionRebellion  
@xr_seq targets the @couriermail calling on the newspaper to ""Tell…"
1150,-0.25,0.111,0.889,0.0,"RT @PaulEDawson: “I find it hard to exaggerate the peril,”

“This is the new extinction and we are half way through it. We are in terrible,…"
1151,0.0,0.0,1.0,0.0,"RT @DrJDrooghaag: 🔵 The Emperor Pinguine breeding ground collapsed...

#SDGs #ClimateCrisis #FridaysForFuture #OurPlanet
@NevilleGaunt @Ada…"
1152,0.7351,0.0,0.714,0.286,"RT @PaulEDawson: “This is urgent, and to think we have time is such a privileged and removed-from-reality attitude,”

I agree with AOC, it'…"
1153,0.296,0.0,0.905,0.095,"RT @ogkeyser: GRETA Call the target bank in each country 
#CallBankAmerica
Call in solidarity Obstruct business
Give them a run on the bank…"
1154,0.0,0.0,1.0,0.0,"RT @SFdirewolf: Yup! #ClimateChange is a disability issue 

Check out this piece by @sesmith 
https://t.co/hjckifKNKM

And this project by…"
1155,0.6705,0.0,0.8,0.2,"anyway all this just to say she may be the very last Boomer i ever trust and i feel ok w/ that, even as a die-hard… https://t.co/VCB6ClHUrb"
1156,-0.6705,0.315,0.584,0.101,"RT @MikeHudema: Dear Humanity, #ClimateChange threatens our existence. 
If we don't act soon there'll be catastrophic biodiversity loss and…"
1157,0.7351,0.0,0.745,0.255,"RT @SoStarMusic: #Climatechange: UK's 10 warmest years all occurred since 2002

The top 10 warmest years on record in the #UK have all occu…"
1158,0.4588,0.13,0.599,0.271,I hate the fact that people who are rich and powerful. Want to change our world from #ClimateCrisis are not process… https://t.co/qzVJpYEeKc
1159,0.7351,0.0,0.714,0.286,"RT @PaulEDawson: “This is urgent, and to think we have time is such a privileged and removed-from-reality attitude,”

I agree with AOC, it'…"
1160,0.6369,0.0,0.729,0.271,"RT @DrDooleyMD: Our taxes should be used to help people.   

Like:

#MedicareForAll 
#ClimateChange
#GreenNewDeal 
#CancelStudentDebt 
#Col…"
1161,0.0,0.0,1.0,0.0,'Unprecedented' wildfires ravage the Arctic https://t.co/Hd009E9vCM #ClimateChange #ClimateCrisis #GlobalWarming
1162,0.0,0.0,1.0,0.0,"RT @kevpluck: Antarctica is currently melting by one gigatonne every 1.6 days.

#GlobalWarming #ClimateChange https://t.co/HUtyaRl4ZX"
1163,0.0,0.0,1.0,0.0,RT @MrDash109: Canadians concerned re #climatechange should recall at election time Harper &amp; Scheer's UNELECTED Senate Conservative appoint…
1164,0.7351,0.0,0.745,0.255,"RT @SoStarMusic: #Climatechange: UK's 10 warmest years all occurred since 2002

The top 10 warmest years on record in the #UK have all occu…"
1165,-0.2732,0.184,0.712,0.105,"RT @GeraldKutney: Prince Charles: ""All of a sudden, and with a barrage of sheer intimidation, we are told by powerful groups of deniers tha…"
1166,-0.2732,0.184,0.712,0.105,"RT @GeraldKutney: Prince Charles: ""All of a sudden, and with a barrage of sheer intimidation, we are told by powerful groups of deniers tha…"
1167,0.0,0.0,1.0,0.0,"RT @DanielTurnerPTF: 114 private jets at a $1000 a night resort where A-listers will talk about #climatechange 

Tell me again about the “c…"
1168,0.0,0.0,1.0,0.0,RT @Eric_Holdeman: Innovating Our Way Out of Our Carbon Footprint: #cement #carbon #climatechange #disasters #public #pubed #pnwer https://…
1169,0.7351,0.0,0.714,0.286,"RT @PaulEDawson: “This is urgent, and to think we have time is such a privileged and removed-from-reality attitude,”

I agree with AOC, it'…"
1170,0.0,0.0,1.0,0.0,RT @NikolovScience: @Keeper_86 @MassiMassian @EuphoricEuler @CoinMomma @dan613 @SA_TEXROD @jimdtweet @Michael46830937 @Kenneth72712993 @Pet…
1171,0.4019,0.0,0.87,0.13,#Ethiopia plants 350m trees in a single day to help tackle #ClimateCrisis. The planting is part of a national “gree… https://t.co/rBEzqS9eXp
1172,0.8727,0.0,0.645,0.355,RT @sydney_ev: A great Aussie company doing good things in the #EV industry world wide despite our policy starved government #AusEv #auspol…
1173,0.0,0.0,1.0,0.0,"RT @RossellaMuroni: C’è chi continua a confondere il meteo con il clima, ma l’Italia sta già subendo gli effetti del #climatechange in atto…"
1174,-0.5001,0.188,0.812,0.0,"@NZLAndre @JunkScience ""Members of the Carbon Cult not breeding..""... NATURAL SELECTION AT WORK!! #climatechange… https://t.co/5rRZMvATdI"
1175,0.4019,0.0,0.87,0.13,"RT @market_forces: .@ANZ_AU, @CommBank, @NAB &amp; @Westpac said they support the Paris #climatechange agreement's goals and reduce their inves…"
1176,0.0,0.0,1.0,0.0,#climatechange #climatechangeisreal #climateaction #greennewdeal https://t.co/MnuGowiHZZ
1177,0.0,0.0,1.0,0.0,"RT @ClimateReality: Finally, the world is waking up to the #ClimateCrisis.  

https://t.co/eM7rGVr5n2 https://t.co/GMC6eKthVD"
1178,0.0,0.0,1.0,0.0,"RT @jayapluschannel: தற்போதைய வெப்ப நிலை நிலவரம்

#Temperature #TamilNadu #GlobalWarming https://t.co/hodCd9i98e"
1179,0.4939,0.075,0.748,0.178,The #demdebate winner was . . . real-time online poll respondents. Did you miss the intro to #climate where the… https://t.co/qG8LrUB77y
1180,0.608,0.0,0.751,0.249,"@adrellen Yes, let’s not forget that animal agriculture is the leading cause of GHG and global warming not to menti… https://t.co/148KvB1Zh9"
